mode,fold,selector,selector_type,auc,auc_gate_passed,proba_mean,proba_std,confidence_cut,confidence_allowed,precision,recall,signal_count,regime_allowed_count,regime_conf_allowed_count,trades,return_pct,win_rate,max_drawdown,sharpe,equity_final
topk_regime_confidence_filtered,4,0.15,top_k_fraction,0.5415426001529567,True,0.2771029770374298,0.1429518312215805,0.31998852640390396,True,0.42857142857142855,0.04452054794520548,91,1567,613,14.0,4.945155637801236,57.14285714285714,-7.179640827883693,,262.3628890945031
topk_unfiltered_auc_gated,4,0.15,top_k_fraction,0.5415426001529567,True,0.2771029770374298,0.1429518312215805,0.31998852640390396,True,0.38666666666666666,0.16552511415525115,375,1567,613,27.0,-2.7928507296019913,51.85185185185185,-21.381337555452472,,243.01787317599502
topk_regime_filtered_auc_gated,4,0.15,top_k_fraction,0.5415426001529567,True,0.2771029770374298,0.1429518312215805,0.31998852640390396,True,0.42127659574468085,0.11301369863013698,235,1567,613,19.0,5.298360083537955,57.89473684210527,-11.460597154791685,,263.2459002088449
topk_regime_confidence_filtered_auc_gated,4,0.15,top_k_fraction,0.5415426001529567,True,0.2771029770374298,0.1429518312215805,0.31998852640390396,True,0.42857142857142855,0.04452054794520548,91,1567,613,14.0,4.945155637801236,57.14285714285714,-7.179640827883693,,262.3628890945031
threshold_unfiltered,5,0.5,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.5493827160493827,0.09156378600823045,162,1437,649,17.0,3.8326673968988416,58.82352941176471,-12.839223367394514,,259.5816684922471
threshold_regime_filtered,5,0.5,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.5545454545454546,0.06275720164609054,110,1437,649,11.0,-0.1291074886417391,54.54545454545454,-12.411391132286475,,249.67723127839565
threshold_regime_confidence_filtered,5,0.5,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.5545454545454546,0.06275720164609054,110,1437,649,11.0,-0.1291074886417391,54.54545454545454,-12.411391132286475,,249.67723127839565
threshold_unfiltered_auc_gated,5,0.5,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_filtered_auc_gated,5,0.5,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_confidence_filtered_auc_gated,5,0.5,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_unfiltered,5,0.55,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.453125,0.029835390946502057,64,1437,649,7.0,1.0126728576192932,57.14285714285714,-6.1121935353017465,,252.53168214404823
threshold_regime_filtered,5,0.55,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.4523809523809524,0.01954732510288066,42,1437,649,5.0,-3.717731425560191,40.0,-7.340313673705856,,240.70567143609952
threshold_regime_confidence_filtered,5,0.55,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.4523809523809524,0.01954732510288066,42,1437,649,5.0,-3.717731425560191,40.0,-7.340313673705856,,240.70567143609952
threshold_unfiltered_auc_gated,5,0.55,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_filtered_auc_gated,5,0.55,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_confidence_filtered_auc_gated,5,0.55,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_unfiltered,5,0.6000000000000001,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.2608695652173913,0.006172839506172839,23,1437,649,4.0,-0.9490101879397911,50.0,-6.112088974150054,,247.62747453015052
threshold_regime_filtered,5,0.6000000000000001,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.3,0.0030864197530864196,10,1437,649,3.0,-3.342446367719515,33.33333333333333,-4.824996083497213,,241.6438840807012
threshold_regime_confidence_filtered,5,0.6000000000000001,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.3,0.0030864197530864196,10,1437,649,3.0,-3.342446367719515,33.33333333333333,-4.824996083497213,,241.6438840807012
threshold_unfiltered_auc_gated,5,0.6000000000000001,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_filtered_auc_gated,5,0.6000000000000001,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_confidence_filtered_auc_gated,5,0.6000000000000001,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_unfiltered,5,0.6500000000000001,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.18181818181818182,0.00205761316872428,11,1437,649,4.0,-6.156651720539253,25.0,-7.295196623979305,,234.60837069865187
threshold_regime_filtered,5,0.6500000000000001,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.3333333333333333,0.00205761316872428,6,1437,649,3.0,-3.368285469839691,33.33333333333333,-4.929627730107844,,241.57928632540077
threshold_regime_confidence_filtered,5,0.6500000000000001,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.3333333333333333,0.00205761316872428,6,1437,649,3.0,-3.368285469839691,33.33333333333333,-4.929627730107844,,241.57928632540077
threshold_unfiltered_auc_gated,5,0.6500000000000001,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_filtered_auc_gated,5,0.6500000000000001,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_confidence_filtered_auc_gated,5,0.6500000000000001,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_unfiltered,5,0.7000000000000002,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.2,0.00102880658436214,5,1437,649,2.0,-0.4648632658198266,50.0,-4.516851694956136,,248.83784183545043
threshold_regime_filtered,5,0.7000000000000002,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.5,0.00102880658436214,2,1437,649,2.0,-0.49302262487998405,50.0,-4.929627730107844,,248.76744343780004
threshold_regime_confidence_filtered,5,0.7000000000000002,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.5,0.00102880658436214,2,1437,649,2.0,-0.49302262487998405,50.0,-4.929627730107844,,248.76744343780004
threshold_unfiltered_auc_gated,5,0.7000000000000002,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_filtered_auc_gated,5,0.7000000000000002,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_confidence_filtered_auc_gated,5,0.7000000000000002,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_unfiltered,5,0.7500000000000002,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,1,1437,649,1.0,-2.8884196917595206,0.0,-3.1797086500103044,,242.7789507706012
threshold_regime_filtered,5,0.7500000000000002,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_confidence_filtered,5,0.7500000000000002,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_unfiltered_auc_gated,5,0.7500000000000002,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_filtered_auc_gated,5,0.7500000000000002,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_confidence_filtered_auc_gated,5,0.7500000000000002,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_unfiltered,5,0.8000000000000003,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_filtered,5,0.8000000000000003,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_confidence_filtered,5,0.8000000000000003,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_unfiltered_auc_gated,5,0.8000000000000003,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_filtered_auc_gated,5,0.8000000000000003,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
threshold_regime_confidence_filtered_auc_gated,5,0.8000000000000003,threshold,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
topk_unfiltered,5,0.03,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.49333333333333335,0.03806584362139918,75,1437,649,12.0,8.272268709578452,66.66666666666666,-7.973321628510599,,270.68067177394613
topk_regime_filtered,5,0.03,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.46511627906976744,0.0205761316872428,43,1437,649,6.0,-1.3315988374804761,50.0,-7.340313673705856,,246.6710029062988
topk_regime_confidence_filtered,5,0.03,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.3684210526315789,0.00720164609053498,19,1437,649,4.0,-6.139949626379814,25.0,-7.340486284557612,,234.65012593405046
topk_unfiltered_auc_gated,5,0.03,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
topk_regime_filtered_auc_gated,5,0.03,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
topk_regime_confidence_filtered_auc_gated,5,0.03,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
topk_unfiltered,5,0.05,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.504,0.06481481481481481,125,1437,649,16.0,6.951811822638273,62.5,-9.350791995870367,,267.3795295565957
topk_regime_filtered,5,0.05,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.4507042253521127,0.03292181069958848,71,1437,649,10.0,3.010548360937446,60.0,-8.829554748694246,,257.5263709023436
topk_regime_confidence_filtered,5,0.05,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.46875,0.015432098765432098,32,1437,649,5.0,-3.769810983580544,40.0,-7.340354008485983,,240.57547254104864
topk_unfiltered_auc_gated,5,0.05,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
topk_regime_filtered_auc_gated,5,0.05,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
topk_regime_confidence_filtered_auc_gated,5,0.05,top_k_fraction,0.47508981858531013,False,0.30126067996025085,0.12757167220115662,0.33953218162059784,True,0.0,0.0,0,1437,649,0.0,0.0,,-0.0,,250.0
